user,logins,web_visits,usb_usage,activity_score,web_log_ratio,usb_log_ratio,login_zscore,web_zscore,login_score,web_score,usb_score,behavior_score,risk_score,risk_level,alert,reason
DTAA/RSJ0328,345,1656,0.0,2001.0,4.786127167630058,0.0,-0.4588409974104323,-0.4641789136658929,1.0,0.9805811505600808,1.0,0.9882958272418452,0.7034092275911358,Medium Risk,⚠️ WARNING: Suspicious Behavior,"Abnormal login frequency, Excessive web usage, Suspicious USB activity"
DTAA/RTH0376,44,41,0.0,85.0,0.9111111111111111,0.0,-1.556032225518348,-0.8816559740142413,0.27860244051957617,0.46403371050014164,1.0,0.4565852578409315,0.35752826127763593,Low Risk,✅ Normal,Suspicious USB activity
DTAA/RVM0826,345,1787,0.0,2132.0,5.164739884393064,0.0,-0.4588409974104323,-0.4303154493280393,1.0,0.9954670900891511,1.0,0.994665821329707,0.7072228596540217,Medium Risk,⚠️ WARNING: Suspicious Behavior,"Abnormal login frequency, Excessive web usage, Suspicious USB activity"
DTAA/RVS0852,746,1742,211.0,2699.0,2.3319946452476574,0.2824631860776439,1.0028655888728708,-0.44194793707768365,0.6074730990030626,0.9068869135648425,0.46084763570428533,0.5637240999626364,0.3323449196491285,Low Risk,✅ Normal,Excessive web usage
DTAA/RWD0210,345,1853,0.0,2198.0,5.355491329479769,0.0,-0.4588409974104323,-0.4132544672952275,1.0,0.9857048794789649,1.0,1.0,0.7033530208499089,Medium Risk,⚠️ WARNING: Suspicious Behavior,"Abnormal login frequency, Excessive web usage, Suspicious USB activity"
DTAA/RXE0207,644,1715,63.0,2422.0,2.6589147286821704,0.09767441860465116,0.6310599235339758,-0.4489274297274703,0.7423044592716648,0.9604532267659944,0.4369206386786284,0.7921057095226243,0.4118517167546917,Low Risk,✅ Normal,Excessive web usage
DTAA/RXM0204,570,681,0.0,1251.0,1.1926444833625218,0.0,0.36131855848418915,-0.7162161482415212,0.4671224026007794,0.6010468634428223,1.0,0.7484776001409355,0.38422529007433426,Low Risk,✅ Normal,Suspicious USB activity
DTAA/RZW0369,616,2054,0.0,2670.0,3.3290113452188006,0.0,0.5289956232448673,-0.3612960220134826,0.7494274210309961,0.9434819479800369,1.0,0.9288694198954703,0.6143739641836666,Low Risk,✅ Normal,"Excessive web usage, Suspicious USB activity"
DTAA/SAE0683,88,186,0.0,274.0,2.0898876404494384,0.0,-1.3956454679211778,-0.8441735134876095,0.32975116526371917,0.5685469073503568,1.0,0.5695772654181108,0.4252926035483452,Low Risk,✅ Normal,Suspicious USB activity
DTAA/SAH0192,674,1526,225.0,2425.0,2.260740740740741,0.3333333333333333,0.7404145309865919,-0.4977838782759767,0.7313048760745631,0.8893062242414271,0.45184564316678977,0.5987366009799713,0.33348284989601107,Low Risk,✅ Normal,Excessive web usage
DTAA/SAM0954,456,1252,0.0,1708.0,2.7396061269146608,0.0,-0.0542289498357524,-0.5686128036849225,0.5277159077789805,0.8879017007246008,1.0,0.8802966423101698,0.49800794384909264,Low Risk,✅ Normal,"Excessive web usage, Suspicious USB activity"
DTAA/SAO0167,345,1700,0.0,2045.0,4.913294797687861,0.0,-0.4588409974104323,-0.4528049256440184,1.0,0.990595013460581,1.0,0.9949177996898544,0.7083233195579378,High Risk,🚨 CRITICAL: Insider Threat Suspected,"Abnormal login frequency, Excessive web usage, Suspicious USB activity"
DTAA/SAP0304,657,1707,7.0,2371.0,2.594224924012158,0.010638297872340425,0.6784469200967761,-0.4509954275496293,0.7148418914382701,0.9454330320350846,0.40731325789356815,0.8225598844196705,0.4093706177899693,Low Risk,✅ Normal,Excessive web usage
DTAA/SAS0433,345,1228,0.0,1573.0,3.5491329479768785,0.0,-0.4588409974104323,-0.5748167971513996,1.0,0.8553738493131793,1.0,0.9335173040585237,0.6486590761474681,Low Risk,✅ Normal,"Abnormal login frequency, Excessive web usage, Suspicious USB activity"
DTAA/SAS0601,345,2017,0.0,2362.0,5.829479768786127,0.0,-0.4588409974104323,-0.370860511940968,1.0,0.9511594186326344,1.0,0.9871339513018655,0.6798077699478328,Low Risk,✅ Normal,"Abnormal login frequency, Excessive web usage, Suspicious USB activity"
DTAA/SBB0044,345,1835,0.0,2180.0,5.303468208092486,0.0,-0.4588409974104323,-0.4179074623950853,1.0,0.9791939419704683,1.0,0.9998532510725586,0.7013992878840013,Medium Risk,⚠️ WARNING: Suspicious Behavior,"Abnormal login frequency, Excessive web usage, Suspicious USB activity"
DTAA/SBC0360,345,1550,0.0,1895.0,4.479768786127168,0.0,-0.4588409974104323,-0.4915798848094997,1.0,0.9592664071599559,1.0,0.9826696777957542,0.6965964786746811,Low Risk,✅ Normal,"Abnormal login frequency, Excessive web usage, Suspicious USB activity"
DTAA/SBH0674,678,1315,0.0,1993.0,1.9366715758468336,0.0,0.7549951453136075,-0.5523273208354204,0.7165723312188048,0.8537677691473144,1.0,0.8421339911144077,0.5937654023078055,Low Risk,✅ Normal,"Excessive web usage, Suspicious USB activity"
DTAA/SBK0108,345,1449,0.0,1794.0,4.187861271676301,0.0,-0.4588409974104323,-0.5176883573142571,1.0,0.9174925772168636,1.0,0.9766700765314108,0.6816487215502359,Low Risk,✅ Normal,"Abnormal login frequency, Excessive web usage, Suspicious USB activity"
DTAA/SBM0217,345,1823,0.0,2168.0,5.26878612716763,0.0,-0.4588409974104323,-0.42100945912832377,1.0,0.9814612159592462,1.0,0.9951150612601216,0.7008495476407614,Medium Risk,⚠️ WARNING: Suspicious Behavior,"Abnormal login frequency, Excessive web usage, Suspicious USB activity"
DTAA/SCB0529,345,1938,0.0,2283.0,5.601156069364162,0.0,-0.4588409974104323,-0.3912819904347881,1.0,0.9603078323738876,1.0,0.9983357025554809,0.6901977055395973,Low Risk,✅ Normal,"Abnormal login frequency, Excessive web usage, Suspicious USB activity"
DTAA/SCJ0498,624,1593,0.0,2217.0,2.5488,0.0,0.5581568518988983,-0.4804643965153951,0.8177373727222885,0.9460114957783106,1.0,0.9131972451275457,0.6413290725938433,Low Risk,✅ Normal,"Abnormal login frequency, Excessive web usage, Suspicious USB activity"
DTAA/SCK0576,345,1389,0.0,1734.0,4.014450867052023,0.0,-0.4588409974104323,-0.5331983409804496,1.0,0.9160108362418515,1.0,0.9687211958150246,0.6800186772675126,Low Risk,✅ Normal,"Abnormal login frequency, Excessive web usage, Suspicious USB activity"
DTAA/SCW0707,720,1334,271.0,2325.0,1.8502080443828017,0.37586685159500693,0.90809159574727,-0.5474158260077927,0.6706148625496011,0.8362962254788331,0.39494883579110235,0.48243612359632065,0.26667114326596053,Low Risk,✅ Normal,Excessive web usage
DTAA/SDC0032,698,1673,207.0,2578.0,2.3934191702432046,0.296137339055794,0.8278982169486849,-0.45978441829380506,0.681354710328133,0.9202589360854345,0.4690892119119796,0.600352865729525,0.34819633959169305,Low Risk,✅ Normal,Excessive web usage
DTAA/SDL0679,345,1800,0.0,2145.0,5.202312138728324,0.0,-0.4588409974104323,-0.4269549528670309,1.0,0.9982199230847599,1.0,0.9973587290244816,0.7088777519749628,High Risk,🚨 CRITICAL: Insider Threat Suspected,"Abnormal login frequency, Excessive web usage, Suspicious USB activity"
DTAA/SDM0333,345,1583,0.0,1928.0,4.57514450867052,0.0,-0.4588409974104323,-0.4830493937930938,1.0,0.962215148036885,1.0,0.9869326267236325,0.6982676757710505,Medium Risk,⚠️ WARNING: Suspicious Behavior,"Abnormal login frequency, Excessive web usage, Suspicious USB activity"
DTAA/SDR0010,345,1626,0.0,1971.0,4.699421965317919,0.0,-0.4588409974104323,-0.47193390549898917,1.0,0.9781148338941899,1.0,0.9920420030904261,0.704887856669839,Medium Risk,⚠️ WARNING: Suspicious Behavior,"Abnormal login frequency, Excessive web usage, Suspicious USB activity"
DTAA/SEF0446,485,529,132.0,1146.0,1.0884773662551441,0.2716049382716049,0.05148050403510992,-0.7555081068625423,0.4066066819117802,0.5548831805269068,0.45871667259375065,0.44380179293989075,0.03135014380153056,Low Risk,✅ Normal,Normal behavior
DTAA/SER0835,345,1716,0.0,2061.0,4.959537572254336,0.0,-0.4588409974104323,-0.4486689299997004,1.0,0.9914262355563874,1.0,0.9974174062903501,0.7090701844725232,High Risk,🚨 CRITICAL: Insider Threat Suspected,"Abnormal login frequency, Excessive web usage, Suspicious USB activity"
DTAA/SES0660,19,5,0.0,24.0,0.25,0.0,-1.647161065062195,-0.8909619642139569,0.2214846401716929,0.3327826347313144,1.0,0.42962980352881946,0.2988831744195294,Low Risk,✅ Normal,Suspicious USB activity
DTAA/SFS0308,345,2033,0.0,2378.0,5.875722543352601,0.0,-0.4588409974104323,-0.36672451629665,1.0,0.9437291214130639,1.0,0.989051725988336,0.6771713174184201,Low Risk,✅ Normal,"Abnormal login frequency, Excessive web usage, Suspicious USB activity"
DTAA/SGC0118,345,1422,0.0,1767.0,4.109826589595376,0.0,-0.4588409974104323,-0.5246678499640437,1.0,0.9213261552600869,1.0,0.9741698208220538,0.6830489070832463,Low Risk,✅ Normal,"Abnormal login frequency, Excessive web usage, Suspicious USB activity"
DTAA/SGG0584,618,2061,0.0,2679.0,3.3295638126009695,0.0,0.536285930408375,-0.35948652391909347,0.7714661233473411,0.9386720264679662,1.0,0.9265480452925952,0.6165604237726826,Low Risk,✅ Normal,"Excessive web usage, Suspicious USB activity"
DTAA/SGS0352,345,1804,0.0,2149.0,5.213872832369942,0.0,-0.4588409974104323,-0.4259209539559514,1.0,0.9958722651787539,1.0,0.9968374969912003,0.7076482994052179,Medium Risk,⚠️ WARNING: Suspicious Behavior,"Abnormal login frequency, Excessive web usage, Suspicious USB activity"
DTAA/SHR0025,740,1528,184.0,2452.0,2.0620782726045883,0.2483130904183536,0.9809946673823475,-0.49726687882043696,0.6405276277393552,0.861003350663188,0.42376668545823454,0.5708231369345947,0.31627309246650337,Low Risk,✅ Normal,Excessive web usage
DTAA/SHS0608,345,1212,0.0,1557.0,3.5028901734104045,0.0,-0.4588409974104323,-0.5789527927957175,1.0,0.8460211145281196,1.0,0.9300543136154564,0.6442834493463313,Low Risk,✅ Normal,"Abnormal login frequency, Excessive web usage, Suspicious USB activity"
DTAA/SHT0953,345,1828,0.0,2173.0,5.283236994219653,0.0,-0.4588409974104323,-0.41971696048947443,1.0,0.980045907481675,1.0,0.9955861886625584,0.7003234904280405,Medium Risk,⚠️ WARNING: Suspicious Behavior,"Abnormal login frequency, Excessive web usage, Suspicious USB activity"
DTAA/SIP0805,345,1523,0.0,1868.0,4.401734104046243,0.0,-0.4588409974104323,-0.49855937745928636,1.0,0.9492033028330069,1.0,0.9787472368820336,0.6921359231217886,Low Risk,✅ Normal,"Abnormal login frequency, Excessive web usage, Suspicious USB activity"
DTAA/SIR0586,345,1403,0.0,1748.0,4.054913294797688,0.0,-0.4588409974104323,-0.5295793447916713,1.0,0.9260042630156144,1.0,0.9746901138753666,0.6856640795723087,Low Risk,✅ Normal,"Abnormal login frequency, Excessive web usage, Suspicious USB activity"
DTAA/SJA0691,644,1222,137.0,2003.0,1.8945736434108527,0.2124031007751938,0.6310599235339758,-0.5763677955180188,0.7423044592716648,0.8214540973639615,0.4805850786647011,0.6107301351571659,0.31945499060936644,Low Risk,✅ Normal,Excessive web usage
DTAA/SJB0751,345,1791,0.0,2136.0,5.176300578034682,0.0,-0.4588409974104323,-0.4292814504169598,1.0,0.9990797929243993,1.0,0.9963582303502405,0.7091206426924911,High Risk,🚨 CRITICAL: Insider Threat Suspected,"Abnormal login frequency, Excessive web usage, Suspicious USB activity"
DTAA/SJC0487,445,1646,0.0,2091.0,3.690582959641256,0.0,-0.09432563923504501,-0.4667639109435917,0.5427692765883678,0.9412101379486257,1.0,0.9288110508551465,0.5319681168138791,Low Risk,✅ Normal,"Excessive web usage, Suspicious USB activity"
DTAA/SJC0735,345,1729,0.0,2074.0,4.997109826589595,0.0,-0.4588409974104323,-0.44530843353869204,1.0,0.9917543203096351,1.0,0.9974348053158131,0.7087738042803063,High Risk,🚨 CRITICAL: Insider Threat Suspected,"Abnormal login frequency, Excessive web usage, Suspicious USB activity"
DTAA/SJH0588,699,2185,321.0,3205.0,3.1214285714285714,0.4585714285714286,0.8315433705304388,-0.32743255767562895,0.6822870861501413,0.9253872639293519,0.32668418051262077,0.452865770119657,0.232095476314777,Low Risk,✅ Normal,Excessive web usage
DTAA/SJH0907,345,1538,0.0,1883.0,4.445086705202312,0.0,-0.4588409974104323,-0.49468188154273823,1.0,0.9563858247119776,1.0,0.9792688754909705,0.6945889171074636,Low Risk,✅ Normal,"Abnormal login frequency, Excessive web usage, Suspicious USB activity"
DTAA/SKB0263,345,1595,0.0,1940.0,4.609826589595376,0.0,-0.4588409974104323,-0.47994739705985534,1.0,0.9764506533371451,1.0,0.9880166719310117,0.7037330875431261,Medium Risk,⚠️ WARNING: Suspicious Behavior,"Abnormal login frequency, Excessive web usage, Suspicious USB activity"
DTAA/SKH0467,642,1188,66.0,1896.0,1.8475894245723172,0.1026438569206843,0.623769616370468,-0.5851567862621946,0.7478042536479128,0.8046984966403175,0.45625121447863337,0.6874323602121605,0.33587464298828984,Low Risk,✅ Normal,Excessive web usage
DTAA/SKL0881,629,2195,0.0,2824.0,3.484126984126984,0.0,0.5763826198076677,-0.3248475603979302,0.8303429971167033,0.9094832373460604,1.0,0.9036137164809319,0.6085776577129659,Low Risk,✅ Normal,"Abnormal login frequency, Excessive web usage, Suspicious USB activity"
DTAA/SKP0270,345,1780,0.0,2125.0,5.144508670520231,0.0,-0.4588409974104323,-0.4321249474224284,1.0,0.991557972954489,1.0,0.994665821329707,0.7059580583647466,Medium Risk,⚠️ WARNING: Suspicious Behavior,"Abnormal login frequency, Excessive web usage, Suspicious USB activity"
DTAA/SKW0871,627,1617,278.0,2522.0,2.5748407643312103,0.4426751592356688,0.5690923126441599,-0.4742604030489181,0.8478046436730888,0.9381058282308121,0.4279755870803264,0.5492017006409209,0.32302850030969676,Low Risk,✅ Normal,"Abnormal login frequency, Excessive web usage"
DTAA/SLC0778,619,1626,345.0,2590.0,2.6225806451612903,0.5564516129032258,0.5399310839901289,-0.47193390549898917,0.7767203140446728,0.9490511427443185,0.20201666938546367,0.45510207609971615,0.20156159931916895,Low Risk,✅ Normal,Excessive web usage
DTAA/SLG0008,345,1809,0.0,2154.0,5.228323699421965,0.0,-0.4588409974104323,-0.424628455317102,1.0,0.9915759103236783,1.0,0.9954888311343778,0.7053237800109181,Medium Risk,⚠️ WARNING: Suspicious Behavior,"Abnormal login frequency, Excessive web usage, Suspicious USB activity"
DTAA/SLM0589,345,1637,0.0,1982.0,4.73121387283237,0.0,-0.4588409974104323,-0.46909040849352057,1.0,0.9799657995587086,1.0,0.9909630039984786,0.7048205733869611,Medium Risk,⚠️ WARNING: Suspicious Behavior,"Abnormal login frequency, Excessive web usage, Suspicious USB activity"
DTAA/SLM0781,628,1906,0.0,2534.0,3.0302066772655007,0.0,0.5727374662259138,-0.39955398172342416,0.8480608117503794,0.963083849242661,1.0,0.9279218129272886,0.6508357700723891,Low Risk,✅ Normal,"Abnormal login frequency, Excessive web usage, Suspicious USB activity"
DTAA/SMC0139,455,1569,0.0,2024.0,3.4407894736842106,0.0,-0.057874103417506276,-0.48666838998187206,0.5279647248630428,0.9228784631343505,1.0,0.9191314146525311,0.5163092655554976,Low Risk,✅ Normal,"Excessive web usage, Suspicious USB activity"
DTAA/SMD0773,345,1421,0.0,1766.0,4.106936416184971,0.0,-0.4588409974104323,-0.5249263496918136,1.0,0.9213261552600869,1.0,0.9741698208220538,0.6830818729659583,Low Risk,✅ Normal,"Abnormal login frequency, Excessive web usage, Suspicious USB activity"
DTAA/SML0086,604,1418,0.0,2022.0,2.343801652892562,0.0,0.4852537802638208,-0.5257018488751233,0.6404544996271657,0.9027604664903366,1.0,0.8966148241687371,0.5809969445640498,Low Risk,✅ Normal,"Excessive web usage, Suspicious USB activity"
DTAA/SML0486,612,1741,0.0,2353.0,2.8401305057096247,0.0,0.5144150089178519,-0.4422064368054536,0.7179921535800791,0.9681366868169214,1.0,0.929503172459472,0.6264945020435216,Low Risk,✅ Normal,"Excessive web usage, Suspicious USB activity"
DTAA/SMW0913,345,1472,0.0,1817.0,4.254335260115607,0.0,-0.4588409974104323,-0.51174286357555,1.0,0.9336500122129912,1.0,0.9791897980811994,0.6880360722111293,Low Risk,✅ Normal,"Abnormal login frequency, Excessive web usage, Suspicious USB activity"
DTAA/SND0611,345,2025,0.0,2370.0,5.8526011560693645,0.0,-0.4588409974104323,-0.368792514118809,1.0,0.9464041554028102,1.0,0.989051725988336,0.6784584674931836,Low Risk,✅ Normal,"Abnormal login frequency, Excessive web usage, Suspicious USB activity"
DTAA/SOG0461,345,1695,0.0,2040.0,4.898843930635838,0.0,-0.4588409974104323,-0.4540974242828678,1.0,0.9865796215438205,1.0,0.9898114832752183,0.7049983367819671,Medium Risk,⚠️ WARNING: Suspicious Behavior,"Abnormal login frequency, Excessive web usage, Suspicious USB activity"
DTAA/SOM0478,432,1070,104.0,1606.0,2.4711316397228638,0.24018475750577367,-0.14171263579784535,-0.6156597541390398,0.5627950595435682,0.8110151817400703,0.41942119674433637,0.5770521399972743,0.19134320372810898,Low Risk,✅ Normal,Excessive web usage
DTAA/SPK0818,641,1462,274.0,2377.0,2.277258566978193,0.42679127725856697,0.6201244627887141,-0.5143278608532488,0.755554416340664,0.8945695300547403,0.44039745446259837,0.5436023888916215,0.3021614068671593,Low Risk,✅ Normal,Excessive web usage
DTAA/SRN0275,703,2221,7.0,2931.0,3.1548295454545454,0.009943181818181818,0.8461239848574542,-0.31812656747591345,0.6807891347256885,0.9206819605845198,0.4076493225099753,0.786442898640983,0.3841156719581199,Low Risk,✅ Normal,Excessive web usage
DTAA/SSB0151,345,1571,0.0,1916.0,4.540462427745664,0.0,-0.4588409974104323,-0.4861513905263323,1.0,0.9685821006344029,1.0,0.9879318221892234,0.7014814307212583,Medium Risk,⚠️ WARNING: Suspicious Behavior,"Abnormal login frequency, Excessive web usage, Suspicious USB activity"
DTAA/SSC0047,627,1770,0.0,2397.0,2.8184713375796178,0.0,0.5690923126441599,-0.4347099447001272,0.8478046436730888,0.9739723960031268,1.0,0.9292201198659297,0.6594677544259836,Low Risk,✅ Normal,"Abnormal login frequency, Excessive web usage, Suspicious USB activity"
DTAA/SSC0387,345,1766,0.0,2111.0,5.104046242774566,0.0,-0.4588409974104323,-0.43574394361120666,1.0,0.9906991700007572,1.0,0.994665821329707,0.7060910171568308,Medium Risk,⚠️ WARNING: Suspicious Behavior,"Abnormal login frequency, Excessive web usage, Suspicious USB activity"
DTAA/SSH0085,345,1904,0.0,2249.0,5.502890173410405,0.0,-0.4588409974104323,-0.4000709811789639,1.0,0.975078313909749,1.0,0.9927814743343029,0.6948445290617952,Low Risk,✅ Normal,"Abnormal login frequency, Excessive web usage, Suspicious USB activity"
DTAA/SSH0144,716,1310,0.0,2026.0,1.8270571827057183,0.0,0.8935109814202546,-0.5536198194742697,0.6980415385417627,0.8328222304417834,1.0,0.8097954921981941,0.5876644800393703,Low Risk,✅ Normal,"Excessive web usage, Suspicious USB activity"
DTAA/SSV0560,103,200,0.0,303.0,1.9230769230769231,0.0,-1.3409681641948696,-0.8405545172988312,0.3389262555883984,0.5654568337446599,1.0,0.5821948341774499,0.4232583859517235,Low Risk,✅ Normal,Suspicious USB activity
DTAA/SSW0815,345,1319,0.0,1664.0,3.8121387283236996,0.0,-0.4588409974104323,-0.5512933219243409,1.0,0.8917571587142017,1.0,0.9509160212382518,0.6662352796302672,Low Risk,✅ Normal,"Abnormal login frequency, Excessive web usage, Suspicious USB activity"
DTAA/STC0066,345,1711,0.0,2056.0,4.945086705202312,0.0,-0.4588409974104323,-0.4499614286385498,1.0,0.9908310802216265,1.0,0.996878110873726,0.708800992108937,High Risk,🚨 CRITICAL: Insider Threat Suspected,"Abnormal login frequency, Excessive web usage, Suspicious USB activity"
DTAA/STF0145,682,1923,140.0,2745.0,2.815519765739385,0.20497803806734993,0.769575759640623,-0.39515948635133624,0.7056501860626235,0.9693752159938611,0.48118750623063344,0.7203779935358963,0.4057324864343307,Low Risk,✅ Normal,Excessive web usage
DTAA/SVC0175,345,1685,0.0,2030.0,4.869942196531792,0.0,-0.4588409974104323,-0.45668242156056654,1.0,0.9793088323925825,1.0,0.9871327816944088,0.7015214877955441,Medium Risk,⚠️ WARNING: Suspicious Behavior,"Abnormal login frequency, Excessive web usage, Suspicious USB activity"
DTAA/SVM0756,345,1602,0.0,1947.0,4.630057803468208,0.0,-0.4588409974104323,-0.4781378989654662,1.0,0.9786827426624094,1.0,0.9891998668102318,0.7048089566590939,Medium Risk,⚠️ WARNING: Suspicious Behavior,"Abnormal login frequency, Excessive web usage, Suspicious USB activity"
DTAA/SWM0768,345,1903,0.0,2248.0,5.5,0.0,-0.4588409974104323,-0.40032948090673376,1.0,0.975078313909749,1.0,0.9927814743343029,0.6948774949445072,Low Risk,✅ Normal,"Abnormal login frequency, Excessive web usage, Suspicious USB activity"
DTAA/SXH0895,367,977,0.0,1344.0,2.654891304347826,0.0,-0.3786476186118471,-0.6397002288216382,0.7084548776859119,0.7922924425996896,1.0,0.866022066744689,0.5409800754049311,Low Risk,✅ Normal,Suspicious USB activity
DTAA/TAO0639,369,1613,134.0,2116.0,4.359459459459459,0.3621621621621622,-0.3713573114483394,-0.47529440195999756,0.712584083068441,0.9499617782788732,0.44357249121568787,0.6153343178964366,0.30688682097574427,Low Risk,✅ Normal,Excessive web usage
DTAA/TCH0230,345,1257,0.0,1602.0,3.632947976878613,0.0,-0.4588409974104323,-0.5673203050460731,1.0,0.8708767386332346,1.0,0.9387783861718474,0.6556470117898808,Low Risk,✅ Normal,"Abnormal login frequency, Excessive web usage, Suspicious USB activity"
DTAA/TCR0218,280,592,0.0,872.0,2.106761565836299,0.0,-0.6957759802244341,-0.7392226240130402,0.4817944145749871,0.7094402553053107,1.0,0.7200124129710613,0.4631976677167796,Low Risk,✅ Normal,Suspicious USB activity
DTAA/TDW0348,345,1469,0.0,1814.0,4.245664739884393,0.0,-0.4588409974104323,-0.5125183627588596,1.0,0.932236308388301,1.0,0.9791897980811994,0.6875941105530315,Low Risk,✅ Normal,"Abnormal login frequency, Excessive web usage, Suspicious USB activity"
DTAA/TEG0502,345,1652,0.0,1997.0,4.77456647398844,0.0,-0.4588409974104323,-0.46521291257697245,1.0,0.9826981934689376,1.0,0.9894867017897883,0.7048066447050748,Medium Risk,⚠️ WARNING: Suspicious Behavior,"Abnormal login frequency, Excessive web usage, Suspicious USB activity"
DTAA/TER0923,345,1403,0.0,1748.0,4.054913294797688,0.0,-0.4588409974104323,-0.5295793447916713,1.0,0.9260042630156144,1.0,0.9746901138753666,0.6856640795723087,Low Risk,✅ Normal,"Abnormal login frequency, Excessive web usage, Suspicious USB activity"
DTAA/TFS0216,345,1242,0.0,1587.0,3.5895953757225434,0.0,-0.4588409974104323,-0.5711978009626213,1.0,0.8636435941853577,1.0,0.9359881352817397,0.6523067175577894,Low Risk,✅ Normal,"Abnormal login frequency, Excessive web usage, Suspicious USB activity"
DTAA/TGC0670,710,1464,0.0,2174.0,2.059071729957806,0.0,0.8716400599297314,-0.5138108613977089,0.6770723688370315,0.8614134398879019,1.0,0.8478487178094228,0.6012843993322633,Low Risk,✅ Normal,"Excessive web usage, Suspicious USB activity"
DTAA/THB0783,345,1615,0.0,1960.0,4.667630057803469,0.0,-0.4588409974104323,-0.4747774025044578,1.0,0.9689605350395691,1.0,0.9926009350231071,0.7019620385608606,Medium Risk,⚠️ WARNING: Suspicious Behavior,"Abnormal login frequency, Excessive web usage, Suspicious USB activity"
DTAA/THL0671,359,1207,0.0,1566.0,3.352777777777778,0.0,-0.4078088472658781,-0.5802452914345669,0.7499829134360485,0.8555890842606061,1.0,0.9109485329006942,0.586465092442466,Low Risk,✅ Normal,"Excessive web usage, Suspicious USB activity"
DTAA/THS0006,345,1246,0.0,1591.0,3.601156069364162,0.0,-0.4588409974104323,-0.5701638020515418,1.0,0.8609705717701692,1.0,0.9353676438918831,0.6509148110387567,Low Risk,✅ Normal,"Abnormal login frequency, Excessive web usage, Suspicious USB activity"
DTAA/TIW0195,345,1374,0.0,1719.0,3.9710982658959537,0.0,-0.4588409974104323,-0.5370758368969978,1.0,0.9152116982566283,1.0,0.9655303983630951,0.6789866833166857,Low Risk,✅ Normal,"Abnormal login frequency, Excessive web usage, Suspicious USB activity"
DTAA/TJP0714,652,1212,0.0,1864.0,1.8560490045941807,0.0,0.6602211521880067,-0.5789527927957175,0.6967261171176373,0.8075786542365299,1.0,0.8241603903907575,0.5567305865958586,Low Risk,✅ Normal,"Excessive web usage, Suspicious USB activity"
DTAA/TKG0523,345,1950,0.0,2295.0,5.635838150289017,0.0,-0.4588409974104323,-0.38817999370154965,1.0,0.959519148999395,1.0,0.9982499849080461,0.6894675838226173,Low Risk,✅ Normal,"Abnormal login frequency, Excessive web usage, Suspicious USB activity"
DTAA/TKH0211,680,2093,29.0,2802.0,3.0734214390602057,0.042584434654919234,0.7622854524771152,-0.3512145326304575,0.7138820686966922,0.9473414650165091,0.37267084060517847,0.8086726773127954,0.39152636916796413,Low Risk,✅ Normal,Excessive web usage
DTAA/TLB0017,412,1100,167.0,1679.0,2.6634382566585955,0.4043583535108959,-0.21461570743292283,-0.6079047623059436,0.6172547215725378,0.8281964273606544,0.40084538508413103,0.4843082945579127,0.1752377582326936,Low Risk,✅ Normal,Excessive web usage
DTAA/TLB0831,345,1352,0.0,1697.0,3.907514450867052,0.0,-0.4588409974104323,-0.542762830907935,1.0,0.9119438263013042,1.0,0.9619452309949691,0.6770900751525054,Low Risk,✅ Normal,"Abnormal login frequency, Excessive web usage, Suspicious USB activity"
DTAA/TLV0936,345,1546,0.0,1891.0,4.468208092485549,0.0,-0.4588409974104323,-0.49261388372057924,1.0,0.9581873608649094,1.0,0.9792688754909705,0.6950144274778322,Low Risk,✅ Normal,"Abnormal login frequency, Excessive web usage, Suspicious USB activity"
DTAA/TNB0740,371,1378,204.0,1953.0,3.704301075268817,0.5483870967741935,-0.36406700428483163,-0.5360418379859182,0.7077970087785492,0.9157061726833424,0.2519781898695601,0.4565538953960967,0.1778520579899575,Low Risk,✅ Normal,Excessive web usage
DTAA/TPC0102,741,1570,6.0,2317.0,2.115902964959569,0.008086253369272238,0.9846398209641014,-0.4864098902541022,0.6389737388831513,0.8810316659777571,0.41953394860784565,0.759386253199877,0.3935102328209549,Low Risk,✅ Normal,Excessive web usage
DTAA/TQC0249,365,1345,0.0,1710.0,3.6748633879781423,0.0,-0.38593792577535485,-0.5445723290023241,0.7281336825142648,0.9101631975690281,1.0,0.9423986374002706,0.6078584964805392,Low Risk,✅ Normal,"Excessive web usage, Suspicious USB activity"
DTAA/TRB0414,713,1603,0.0,2316.0,2.2450980392156863,0.0,0.882575520674993,-0.47787939923769635,0.6806089685167348,0.8955124820365263,1.0,0.863013407414886,0.6176207130676276,Low Risk,✅ Normal,"Excessive web usage, Suspicious USB activity"
DTAA/TRP0068,345,1577,0.0,1922.0,4.557803468208093,0.0,-0.4588409974104323,-0.48460039215971307,1.0,0.9686739994105196,1.0,0.9879318221892234,0.7013187943510818,Medium Risk,⚠️ WARNING: Suspicious Behavior,"Abnormal login frequency, Excessive web usage, Suspicious USB activity"
DTAA/TRT0979,161,302,0.0,463.0,1.8641975308641976,0.0,-1.129549256453145,-0.814187545066304,0.39136448511006855,0.5923767900994273,1.0,0.6361700833611391,0.4339142305565208,Low Risk,✅ Normal,Suspicious USB activity
DTAA/TSC0431,345,1695,0.0,2040.0,4.898843930635838,0.0,-0.4588409974104323,-0.4540974242828678,1.0,0.9865796215438205,1.0,0.9898114832752183,0.7049983367819671,Medium Risk,⚠️ WARNING: Suspicious Behavior,"Abnormal login frequency, Excessive web usage, Suspicious USB activity"
